date,close,volume,ma_3,ma_6,rsi,bb_ma,bb_upper,bb_lower,month,quarter
2020-06-01,9137.9931640625,650913318680,9085.868489583334,8607.714680989584,61.554112221256666,8390.297021484375,10425.774629376667,6354.819413592084,6,2
2020-07-01,11323.466796875,545813339109,9974.1728515625,8936.53759765625,61.68408967197373,8693.256884765626,11441.870278755569,5944.643490775683,7,3
2020-08-01,11680.8203125,708377092130,10714.093424479166,9450.089518229166,69.14055225262791,8941.380419921876,12278.177573792553,5604.583266051199,8,3
2020-09-01,10784.4912109375,1075949438431,11262.926106770834,10174.397298177084,82.02711866065718,9262.866552734375,12631.59917427156,5894.13393119719,9,3
2020-10-01,13780.9951171875,1050874546086,12082.102213541666,11028.137532552084,83.87306753458095,9921.60615234375,13994.609316268281,5848.6029884192185,10,4
2020-11-01,19625.8359375,1093144913227,14730.440755208334,12722.26708984375,90.32500411434884,10949.13681640625,18270.757843121508,3627.5157896909914,11,4
2020-12-01,29001.720703125,1212259707946,20802.8505859375,16032.888346354166,95.86113254430809,12989.3580078125,26312.083964344143,-333.3679487191457,12,4
2021-01-01,33114.359375,2153473433571,27247.305338541668,19664.703776041668,96.19934627369547,15656.9294921875,33172.741615823674,-1858.8826314486687,1,1
2021-02-01,45137.76953125,2267152936675,35751.283203125,25240.861979166668,97.45719408776661,19304.85107421875,44046.876630707586,-5437.174482270086,2,1
2021-03-01,58918.83203125,1681184264687,45723.653645833336,33263.252115885414,100.0,24250.62841796875,58277.66156621312,-9776.404730275623,3,1
2021-04-01,57750.17578125,1844481772417,53935.592447916664,40591.448893229164,97.47625836001123,29111.8466796875,67191.59466734454,-8967.901307969543,4,2
2021-05-01,37332.85546875,1976593438572,51333.954427083336,43542.618815104164,64.54280415606861,31712.785546875,67898.48506756617,-4472.913973816176,5,2
2021-06-01,35040.8359375,1189647451707,43374.622395833336,44549.138020833336,55.61307108006562,34048.787109375,67391.3736070942,706.2006116558114,6,2
2021-07-01,41626.1953125,819103381204,37999.962239583336,45967.77734375,57.56367912281136,37132.95751953125,66363.51039029105,7902.404648771448,7,3
2021-08-01,47166.6875,1014674184428,41277.90625,46305.930338541664,52.03768366999382,40471.5267578125,65114.37914714657,15828.67436847843,8,3
2021-09-01,43790.89453125,1102139678824,44194.592447916664,43784.607421875,30.79218441318622,42888.0326171875,62714.37045565076,23061.69477872424,9,3
2021-10-01,61318.95703125,1153077903534,50758.846354166664,44379.404296875,53.20132963342854,46119.75625,66416.08544174678,25823.427058253223,10,4
2021-11-01,57005.42578125,1053270271383,54038.42578125,47658.166015625,74.81700813649779,48508.862890625,67589.35146868101,29428.374312568994,11,4
2021-12-01,46306.4453125,957047184722,54876.942708333336,49535.767578125,61.7246972226902,48625.73046875,67628.60910789456,29622.851829605446,12,4
2022-01-01,38483.125,923979037681,47264.998697916664,49011.922526041664,46.81101983349987,46582.159765625,65053.26435900058,28111.05517224942,1,1
2022-02-01,43193.234375,671335993325,42660.934895833336,48349.680338541664,45.899411987988856,45126.465625,61902.48839946611,28350.442850533887,2,1
2022-03-01,45538.67578125,830943838435,42405.01171875,48640.977213541664,51.84289508078585,45947.04765625,61806.4945365639,30087.600775936095,3,1
2022-04-01,37714.875,830115888649,42148.928385416664,44706.963541666664,18.707454422730734,46214.4515625,61329.312368029605,31099.590756970392,4,2
2022-05-01,31792.310546875,1105689315990,38348.620442708336,40504.777669270836,17.941999500446983,45231.0630859375,62759.55818181881,27702.56799005619,5,2
2022-06-01,19784.7265625,923939211678,29763.970703125,36084.4912109375,17.364167013234578,42492.8669921875,66158.13021675068,18827.603767624314,6,2
2022-07-01,23336.896484375,927582363389,24971.311197916668,33560.119791666664,29.17280951594428,40447.4671875,66976.53103865139,13918.403336348605,7,3
2022-08-01,20049.763671875,894192654543,21057.12890625,29702.874674479168,16.87988519622904,36320.5478515625,61208.41060701273,11432.685096112265,8,3
2022-09-01,19431.7890625,1123272250385,20939.483072916668,25351.726888020832,10.695690251578611,32563.1841796875,54772.80205667033,10353.566302704676,9,3
2022-10-01,20495.7734375,957903424925,19992.442057291668,22481.876627604168,17.451448787066965,29982.1169921875,51063.727000656814,8900.506983718187,10,4
2022-11-01,17168.56640625,1224531549126,19032.04296875,20044.5859375,19.350033923354914,27850.6611328125,49416.745946195166,6284.576319429834,11,4
2022-12-01,16547.49609375,541356716034,18070.611979166668,19505.047526041668,37.019446137807066,25186.0873046875,44825.42969301769,5546.7449163573,12,4
2023-01-01,23139.283203125,690994018045,18951.781901041668,19472.111979166668,49.36291414547455,22946.148046875,36405.91115855329,9486.384935196713,1,1
2023-02-01,23147.353515625,723968574897,20944.7109375,19988.376953125,62.66380253115394,21489.3958984375,30138.754806100646,12840.03699077435,2,1
2023-03-01,28478.484375,883299703608,24921.70703125,21496.159505208332,76.69704841898691,21158.01328125,28147.682944276592,14168.34361822341,3,1
2023-04-01,29268.806640625,511540319004,26964.881510416668,22958.331705729168,76.31448737871608,22106.4212890625,30665.473923808284,13547.368654316713,4,2
2023-05-01,27219.658203125,443473015479,28322.31640625,24633.513671875,82.65137467176739,22494.6974609375,31634.419026995012,13354.975894879988,5,2
2023-06-01,30477.251953125,481734214225,28988.572265625,26955.1396484375,88.63355644843003,23537.4462890625,33753.40052172472,13321.492056400284,6,2
2023-07-01,29230.111328125,382224489090,28975.673828125,27970.277669270832,74.01101094195418,24517.278515625,34861.835303327316,14172.721727922684,7,3
2023-08-01,25931.47265625,437724169499,28546.278645833332,28434.297526041668,58.714547283025674,25060.8484375,35030.69037151539,15091.006503484608,8,3
2023-09-01,26967.916015625,337637313742,27376.5,28182.5361328125,43.53313115248935,26040.7833984375,34351.178474910084,17730.388321964914,9,3
2023-10-01,34667.78125,476425634860,29189.056640625,29082.365234375,64.52209360859244,27852.8119140625,34744.324049469076,20961.299778655924,10,4
2023-11-01,37712.74609375,570863267380,33116.147786458336,30831.213216145832,76.7890663714471,29310.158203125,37759.26021877722,20861.05618747278,11,4
2023-12-01,42265.1875,721704910480,38215.23828125,32795.869140625,78.22849889820688,31221.9416015625,41845.29001282105,20598.593190303945,12,4
2024-01-01,42582.60546875,825918941347,40853.513020833336,35021.284830729164,83.46528092084388,32632.3537109375,45203.404203013895,20061.303218861107,1,1
2024-02-01,61198.3828125,830721862621,48682.05859375,40899.103190104164,100.0,35825.311328125,57513.25201058008,14137.370645669915,2,1
2024-03-01,71333.6484375,1446417844950,58371.545572916664,48293.391927083336,100.0,40236.7103515625,70425.04923323552,10048.371469889476,3,1
2024-04-01,60636.85546875,1016068331704,64389.62890625,52621.570963541664,77.41513476341669,43252.670703125,75088.80868866766,11416.53271758234,4,2
2024-05-01,67491.4140625,874291509757,66487.30598958333,57584.682291666664,79.09649829310425,47078.8009765625,80578.09492368755,13579.507029437467,5,2
2024-06-01,62678.29296875,726773965644,63602.1875,60986.866536458336,69.84439156240404,50753.4830078125,81923.68130091194,19583.28471471306,6,2
2024-07-01,64619.25,953395573307,64929.65234375,64659.640625,70.76715943219993,54518.61640625,81768.91174191005,27268.321070589955,7,3
2024-08-01,58969.8984375,1043105485208,62089.147135416664,64288.2265625,47.220651322822874,56948.828125,80400.91456213282,33496.74168786718,8,3
2024-09-01,63329.5,879117914822,62306.216145833336,62954.201822916664,38.337035695445664,59510.503515625,78861.81836807866,40159.18866317134,9,3
2024-10-01,70215.1875,993732418048,64171.528645833336,64550.590494791664,65.70049657830057,62305.503515625,78383.56592506074,46227.44110618927,10,4
2024-11-01,96449.0546875,2055808875264,76664.58072916667,69376.86393229167,79.02580137012369,67692.1484375,89481.68872645774,45902.60814854227,11,4
2024-12-01,93429.203125,2057355570135,86697.81510416667,74502.015625,81.97270459874265,70915.23046875,97453.32520654591,44377.13573095409,12,4
2025-01-01,102405.0234375,1668843382017,97427.76041666667,80799.64453125,84.27332039379837,74022.36796875,107218.7366850326,40825.99925246738,1,1
2025-02-01,84373.0078125,1257276788562,93402.41145833333,85033.49609375,68.81521040227867,76395.983203125,108721.55494068575,44070.41146556425,2,1
2025-03-01,82548.9140625,1049435373908,89775.6484375,88236.73177083333,64.79068714316446,77901.733203125,109783.56501523669,46019.90139101331,3,1
2025-04-01,94207.3125,1060974068310,87043.078125,92235.41927083333,67.200123935309,81054.63515625,112478.09472738639,49631.175585113626,4,2
2025-05-01,104638.09375,1496397538233,93798.10677083333,93600.25911458333,57.59074265657635,85056.51953125,117358.10479811022,52754.93426438978,5,2
2025-06-01,107135.3359375,1424277758118,101993.58072916667,95884.61458333333,62.82904883021679,89873.06328125,119104.73804262192,60641.38851987808,6,2
2025-07-01,115758.203125,2061338304539,109177.2109375,98110.14453125,62.581814214800694,95115.93359375,121892.43359717958,68339.43359032042,7,3
2025-08-01,108236.7109375,2048378158799,110376.75,102087.42838541667,78.03874188914901,98918.0859375,120217.55030847804,77618.62156652196,8,3
2025-09-01,114056.0859375,1450418370470,112683.66666666667,107338.62369791667,83.84217628163171,100678.7890625,123895.76881005586,77461.80931494414,9,3
2025-10-01,109556.1640625,2225033226796,110616.3203125,109896.765625,69.4823522178601,102291.48515625,125510.7945350494,79072.1757774506,10,4
2025-11-01,90394.3125,2121328523236,104668.85416666667,107522.80208333333,35.20057431256525,101090.4140625,125495.88564038642,76684.94248461358,11,4
2025-12-01,87508.828125,1487947448337,95819.76822916667,104251.71744791667,29.771071537104916,101403.99609375,124919.14784802422,77888.84433947578,12,4
2026-01-01,90475.2890625,358314851605,89459.4765625,100037.8984375,20.50150700397255,102196.63359375,123297.50341747889,81095.7637700211,1,1
